2024-04-13 13:01:00,590 INFO    StreamThr :6836 [internal.py:wandb_internal():86] W&B internal server running at pid: 6836, started at: 2024-04-13 13:01:00.590032
2024-04-13 13:01:01,737 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: defer
2024-04-13 13:01:01,737 INFO    SenderThread:6836 [sender.py:send_request_defer():610] handle sender defer: 1
2024-04-13 13:01:01,737 INFO    SenderThread:6836 [sender.py:transition_state():614] send defer: 2
2024-04-13 13:01:01,737 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: defer
2024-04-13 13:01:01,737 INFO    HandlerThread:6836 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-13 13:01:01,737 INFO    HandlerThread:6836 [system_monitor.py:finish():203] Stopping system monitor
2024-04-13 13:01:01,737 DEBUG   SystemMonitor:6836 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-13 13:01:01,737 DEBUG   SystemMonitor:6836 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-13 13:01:01,737 INFO    HandlerThread:6836 [interfaces.py:finish():202] Joined cpu monitor
2024-04-13 13:01:01,737 DEBUG   SystemMonitor:6836 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-13 13:01:01,737 INFO    HandlerThread:6836 [interfaces.py:finish():202] Joined disk monitor
2024-04-13 13:01:01,737 INFO    HandlerThread:6836 [interfaces.py:finish():202] Joined memory monitor
2024-04-13 13:01:01,737 INFO    HandlerThread:6836 [interfaces.py:finish():202] Joined network monitor
2024-04-13 13:01:01,737 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: defer
2024-04-13 13:01:01,737 INFO    SenderThread:6836 [sender.py:send_request_defer():610] handle sender defer: 2
2024-04-13 13:01:01,737 INFO    SenderThread:6836 [sender.py:transition_state():614] send defer: 3
2024-04-13 13:01:01,737 DEBUG   SenderThread:6836 [sender.py:send():379] send: stats
2024-04-13 13:01:01,737 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: defer
2024-04-13 13:01:01,737 INFO    HandlerThread:6836 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-13 13:01:01,737 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: defer
2024-04-13 13:01:01,737 INFO    SenderThread:6836 [sender.py:send_request_defer():610] handle sender defer: 3
2024-04-13 13:01:01,737 INFO    SenderThread:6836 [sender.py:transition_state():614] send defer: 4
2024-04-13 13:01:01,737 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: defer
2024-04-13 13:01:01,737 INFO    HandlerThread:6836 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-13 13:01:01,737 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: defer
2024-04-13 13:01:01,737 INFO    SenderThread:6836 [sender.py:send_request_defer():610] handle sender defer: 4
2024-04-13 13:01:01,737 INFO    SenderThread:6836 [sender.py:transition_state():614] send defer: 5
2024-04-13 13:01:01,737 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: defer
2024-04-13 13:01:01,737 INFO    HandlerThread:6836 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-13 13:01:01,737 DEBUG   SenderThread:6836 [sender.py:send():379] send: summary
2024-04-13 13:01:01,737 INFO    SenderThread:6836 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-13 13:01:01,737 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: defer
2024-04-13 13:01:01,737 INFO    SenderThread:6836 [sender.py:send_request_defer():610] handle sender defer: 5
2024-04-13 13:01:01,737 INFO    SenderThread:6836 [sender.py:transition_state():614] send defer: 6
2024-04-13 13:01:01,737 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: defer
2024-04-13 13:01:01,737 INFO    HandlerThread:6836 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-13 13:01:01,737 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: defer
2024-04-13 13:01:01,737 INFO    SenderThread:6836 [sender.py:send_request_defer():610] handle sender defer: 6
2024-04-13 13:01:01,737 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: status_report
2024-04-13 13:01:01,894 INFO    SenderThread:6836 [sender.py:transition_state():614] send defer: 7
2024-04-13 13:01:01,894 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: defer
2024-04-13 13:01:01,894 INFO    HandlerThread:6836 [handler.py:handle_request_defer():172] handle defer: 7
2024-04-13 13:01:01,894 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: defer
2024-04-13 13:01:01,894 INFO    SenderThread:6836 [sender.py:send_request_defer():610] handle sender defer: 7
2024-04-13 13:01:01,925 INFO    wandb-upload_0:6836 [upload_job.py:push():131] Uploaded file C:\Users\lucas\AppData\Local\Temp\tmp8erc0y48wandb\x07f8tp3-wandb-metadata.json
2024-04-13 13:01:02,110 INFO    Thread-16 :6836 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_130100-ba57l3zq\files\config.yaml
2024-04-13 13:01:02,110 INFO    Thread-16 :6836 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_130100-ba57l3zq\files\requirements.txt
2024-04-13 13:01:02,110 INFO    Thread-16 :6836 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_130100-ba57l3zq\files\output.log
2024-04-13 13:01:02,110 INFO    Thread-16 :6836 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_130100-ba57l3zq\files\wandb-metadata.json
2024-04-13 13:01:02,110 INFO    Thread-16 :6836 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_130100-ba57l3zq\files\wandb-summary.json
2024-04-13 13:01:02,691 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-13 13:01:03,741 INFO    SenderThread:6836 [sender.py:transition_state():614] send defer: 8
2024-04-13 13:01:03,742 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: poll_exit
2024-04-13 13:01:03,742 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: defer
2024-04-13 13:01:03,742 INFO    HandlerThread:6836 [handler.py:handle_request_defer():172] handle defer: 8
2024-04-13 13:01:03,742 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: defer
2024-04-13 13:01:03,742 INFO    SenderThread:6836 [sender.py:send_request_defer():610] handle sender defer: 8
2024-04-13 13:01:03,742 INFO    SenderThread:6836 [job_builder.py:build():318] Attempting to build job artifact
2024-04-13 13:01:03,742 INFO    SenderThread:6836 [job_builder.py:_get_source_type():455] is repo sourced job
2024-04-13 13:01:03,804 INFO    SenderThread:6836 [job_builder.py:build():431] adding wandb-job metadata file
2024-04-13 13:01:03,804 INFO    SenderThread:6836 [sender.py:transition_state():614] send defer: 9
2024-04-13 13:01:03,804 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: defer
2024-04-13 13:01:03,804 INFO    HandlerThread:6836 [handler.py:handle_request_defer():172] handle defer: 9
2024-04-13 13:01:03,804 DEBUG   SenderThread:6836 [sender.py:send():379] send: artifact
2024-04-13 13:01:04,119 INFO    Thread-16 :6836 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_130100-ba57l3zq\files\output.log
2024-04-13 13:01:04,698 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-13 13:01:04,863 INFO    wandb-upload_0:6836 [upload_job.py:push():86] Skipped uploading C:\Users\lucas\AppData\Local\wandb\wandb\artifacts\staging\tmpyyvu7p0f
2024-04-13 13:01:05,166 INFO    wandb-upload_1:6836 [upload_job.py:push():89] Uploaded file C:\Users\lucas\AppData\Local\Temp\tmpq7rzk0zd\wandb-job.json
2024-04-13 13:01:06,266 INFO    SenderThread:6836 [sender.py:send_artifact():1468] sent artifact job-https___github.com_manuoliveira6_Streamlit-Image-Detector.git_weightandbiases.py - {'id': 'QXJ0aWZhY3Q6Nzk1MTI4NDQ3', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2MjExMjczMg==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6Nzk1MTA4NTE0', 'versionIndex': 2}}}
2024-04-13 13:01:06,266 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: defer
2024-04-13 13:01:06,266 INFO    SenderThread:6836 [sender.py:send_request_defer():610] handle sender defer: 9
2024-04-13 13:01:06,266 INFO    SenderThread:6836 [dir_watcher.py:finish():358] shutting down directory watcher
2024-04-13 13:01:07,132 INFO    SenderThread:6836 [dir_watcher.py:finish():388] scan: C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_130100-ba57l3zq\files
2024-04-13 13:01:07,132 INFO    SenderThread:6836 [dir_watcher.py:finish():402] scan save: C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_130100-ba57l3zq\files\config.yaml config.yaml
2024-04-13 13:01:07,132 INFO    SenderThread:6836 [dir_watcher.py:finish():402] scan save: C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_130100-ba57l3zq\files\output.log output.log
2024-04-13 13:01:07,132 INFO    SenderThread:6836 [dir_watcher.py:finish():402] scan save: C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_130100-ba57l3zq\files\requirements.txt requirements.txt
2024-04-13 13:01:07,132 INFO    SenderThread:6836 [dir_watcher.py:finish():402] scan save: C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_130100-ba57l3zq\files\wandb-metadata.json wandb-metadata.json
2024-04-13 13:01:07,132 INFO    SenderThread:6836 [dir_watcher.py:finish():402] scan save: C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_130100-ba57l3zq\files\wandb-summary.json wandb-summary.json
2024-04-13 13:01:07,132 INFO    SenderThread:6836 [sender.py:transition_state():614] send defer: 10
2024-04-13 13:01:07,132 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: poll_exit
2024-04-13 13:01:07,132 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: defer
2024-04-13 13:01:07,132 INFO    HandlerThread:6836 [handler.py:handle_request_defer():172] handle defer: 10
2024-04-13 13:01:07,132 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: defer
2024-04-13 13:01:07,132 INFO    SenderThread:6836 [sender.py:send_request_defer():610] handle sender defer: 10
2024-04-13 13:01:07,132 INFO    SenderThread:6836 [file_pusher.py:finish():172] shutting down file pusher
2024-04-13 13:01:07,598 INFO    wandb-upload_1:6836 [upload_job.py:push():131] Uploaded file C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_130100-ba57l3zq\files\output.log
2024-04-13 13:01:07,605 INFO    wandb-upload_0:6836 [upload_job.py:push():131] Uploaded file C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_130100-ba57l3zq\files\config.yaml
2024-04-13 13:01:07,614 INFO    wandb-upload_2:6836 [upload_job.py:push():131] Uploaded file C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_130100-ba57l3zq\files\requirements.txt
2024-04-13 13:01:07,724 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-13 13:01:07,724 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: poll_exit
2024-04-13 13:01:07,759 INFO    wandb-upload_3:6836 [upload_job.py:push():131] Uploaded file C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_130100-ba57l3zq\files\wandb-summary.json
2024-04-13 13:01:07,976 INFO    Thread-15 (_thread_body):6836 [sender.py:transition_state():614] send defer: 11
2024-04-13 13:01:07,976 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: defer
2024-04-13 13:01:07,976 INFO    HandlerThread:6836 [handler.py:handle_request_defer():172] handle defer: 11
2024-04-13 13:01:07,976 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: defer
2024-04-13 13:01:07,976 INFO    SenderThread:6836 [sender.py:send_request_defer():610] handle sender defer: 11
2024-04-13 13:01:07,976 INFO    SenderThread:6836 [file_pusher.py:join():178] waiting for file pusher
2024-04-13 13:01:07,976 INFO    SenderThread:6836 [sender.py:transition_state():614] send defer: 12
2024-04-13 13:01:07,976 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: defer
2024-04-13 13:01:07,976 INFO    HandlerThread:6836 [handler.py:handle_request_defer():172] handle defer: 12
2024-04-13 13:01:07,976 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: defer
2024-04-13 13:01:07,976 INFO    SenderThread:6836 [sender.py:send_request_defer():610] handle sender defer: 12
2024-04-13 13:01:07,976 INFO    SenderThread:6836 [file_stream.py:finish():614] file stream finish called
2024-04-13 13:01:08,134 INFO    SenderThread:6836 [file_stream.py:finish():618] file stream finish is done
2024-04-13 13:01:08,134 INFO    SenderThread:6836 [sender.py:transition_state():614] send defer: 13
2024-04-13 13:01:08,134 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: defer
2024-04-13 13:01:08,134 INFO    HandlerThread:6836 [handler.py:handle_request_defer():172] handle defer: 13
2024-04-13 13:01:08,134 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: defer
2024-04-13 13:01:08,134 INFO    SenderThread:6836 [sender.py:send_request_defer():610] handle sender defer: 13
2024-04-13 13:01:08,134 INFO    SenderThread:6836 [sender.py:transition_state():614] send defer: 14
2024-04-13 13:01:08,134 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: defer
2024-04-13 13:01:08,134 DEBUG   SenderThread:6836 [sender.py:send():379] send: final
2024-04-13 13:01:08,134 INFO    HandlerThread:6836 [handler.py:handle_request_defer():172] handle defer: 14
2024-04-13 13:01:08,134 DEBUG   SenderThread:6836 [sender.py:send():379] send: footer
2024-04-13 13:01:08,134 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: defer
2024-04-13 13:01:08,134 INFO    SenderThread:6836 [sender.py:send_request_defer():610] handle sender defer: 14
2024-04-13 13:01:08,134 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-13 13:01:08,134 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-13 13:01:08,134 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: server_info
2024-04-13 13:01:08,134 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: poll_exit
2024-04-13 13:01:08,134 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: get_summary
2024-04-13 13:01:08,134 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: poll_exit
2024-04-13 13:01:08,134 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: sampled_history
2024-04-13 13:01:08,134 DEBUG   SenderThread:6836 [sender.py:send_request():406] send_request: server_info
2024-04-13 13:01:08,134 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-13 13:01:08,297 INFO    MainThread:6836 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-04-13 13:01:08,299 INFO    MainThread:6836 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-04-13 13:01:08,299 INFO    MainThread:6836 [wandb_run.py:_footer_sync_info():3895] logging synced files
2024-04-13 13:01:08,301 DEBUG   HandlerThread:6836 [handler.py:handle_request():146] handle_request: shutdown
2024-04-13 13:01:08,301 INFO    HandlerThread:6836 [handler.py:finish():866] shutting down handler
2024-04-13 13:01:09,148 INFO    WriterThread:6836 [datastore.py:close():296] close: C:\Users\lucas\OneDrive\MBD\MachineLearningII\Practicas_DeepLearning_2024-main\Practicas_DeepLearning_2024\Streamlit-Image-Detector\wandb\run-20240413_130100-ba57l3zq\run-ba57l3zq.wandb
2024-04-13 13:01:09,305 INFO    SenderThread:6836 [sender.py:finish():1546] shutting down sender
2024-04-13 13:01:09,305 INFO    SenderThread:6836 [file_pusher.py:finish():172] shutting down file pusher
2024-04-13 13:01:09,305 INFO    SenderThread:6836 [file_pusher.py:join():178] waiting for file pusher
